1006000599	1-chloro-2,4-dinitrobenzene allergic contact dermatitis
1006000607	alcuronium bromide allergy
1006000615	bacterial sepsis
1006000623	drug-induced lupus erythematosus
1006000631	N,N'-diphenylthiourea allergic contact dermatitis
1006000655	Far Eastern spotted fever
1006000671	invasive aspergillosis
1006000719	motility-related diarrhea
1006000727	acute diarrhea
1006000743	lymphoid interstitial pneumonia
1006000751	autoimmune polyendocrine syndrome type 1
1006000759	tick-borne encephalitis
1006000783	Korean hemorrhagic fever
1006000871	fusariosis
1006000911	LADD syndrome
1006000919	commensal bacterial infectious disease
1006001007	nonepidermolytic palmoplantar keratoderma
1006001015	Danon disease
1006001023	pachyonychia congenita
1006001031	Sertoli cell-only syndrome
1006001039	Muir-Torre syndrome
1006001047	Alstrom syndrome
1006001055	endemic typhus
1006001063	multinodular goiter
1006001087	spinal polio
1006001095	Oropouche fever
1006001103	adult spinal muscular atrophy
1006001111	posterior polar cataract
1006001119	visceral heterotaxy
1006001127	X-linked sideroblastic anemia with ataxia
1006001135	nonsyndromic deafness
1006001143	congenital disorder of glycosylation type II
1006001151	glycogen storage disease XV
1006001159	inflammatory bowel disease
1006001167	extrapulmonary tuberculosis
1006001175	acrokeratosis verruciformis
1006001183	malignant Leydig cell tumor
1006001191	gastrointestinal system benign neoplasm
1006001199	ocular albinism
1006001207	Rh deficiency syndrome
1006001215	atransferrinemia
1006001223	Bannayan-Riley-Ruvalcaba syndrome
1006001231	fetal alcohol syndrome
1006001239	mixed cerebral palsy
1006001247	Borjeson-Forssman-Lehmann syndrome
1006001255	brachydactyly-syndactyly syndrome
1006001263	chorioamnionitis
1006001271	adolescence-adult electroclinical syndrome
1006001279	fatal infantile encephalocardiomyopathy
1006001287	PHGDH deficiency
1006001295	coenzyme Q10 deficiency disease
1006001303	Y-linked monogenic disease
1006001311	mantle cell lymphoma
1006001319	ataxia with oculomotor apraxia type 1
1006001327	adenylosuccinase lyase deficiency
1006001335	polycystic liver disease
1006001343	Meckel syndrome
1006001351	iridogoniodysgenesis syndrome
1006001359	multiple synostoses syndrome
1006001367	Ehlers-Danlos syndrome progeroid type
1006001375	congenital adrenal hyperplasia
1006001383	Matthew-Wood syndrome
1006001391	rheumatic heart disease
1006001399	generalized dystonia
1006001407	oromandibular dystonia
1006001415	glomerulosclerosis
1006001423	hemorrhagic cystitis
1006001439	Caroli disease
1006001447	triosephosphate isomerase deficiency
1006001455	adrenal gland pheochromocytoma
1006001463	sacrum chordoma
1006001471	myelodysplastic syndrome
1006001479	bronchus mucoepidermoid carcinoma
1006001487	striated muscle rhabdoid tumor
1006001495	lung mucoepidermoid carcinoma
1006001503	endocervical adenocarcinoma
1006001511	autosomal dominant hypophosphatemic rickets
1006001519	spinocerebellar ataxia type 6
1006001527	spinocerebellar ataxia type 14
1006001535	spinocerebellar ataxia type 21
1006001543	spinocerebellar ataxia type 31
1006001551	GRID2-related spinocerebellar ataxia
1006001559	episodic ataxia type 8
1006001567	autoimmune disease of endocrine system
1006001575	X-linked severe combined immunodeficiency
1006001583	DNA ligase IV deficiency
1006001591	autoimmune disease of exocrine system
1006001599	specific developmental disorder
1006001607	aphasia
1006001615	autonomic peripheral neuropathy
1006001623	sideroblastic anemia 1
1006001631	benign neoplasm
1006001639	Her2-receptor negative breast cancer
1006001647	vestibular gland benign neoplasm
1006001655	thoracic benign neoplasm
1006001663	brain meningioma
1006001671	sensory system cancer
1006001679	heavy chain disease
1006001687	anosognosia
1006001695	finger agnosia
1006001703	social emotional agnosia
1006001711	diffuse alopecia areata
1006001719	Kleine-Levin syndrome
1006001727	Timothy syndrome
1006001735	ischemic colitis
1006001743	ileitis
1006001751	amyotrophic lateral sclerosis type 5
1006001759	amyotrophic lateral sclerosis type 14
1006001767	FTDALS1
1006001775	Maffucci syndrome
1006001783	Baraitser-Winter syndrome
1006001791	Warburg micro syndrome
1006001799	Mast syndrome
1006001807	scapuloperoneal myopathy
1006001815	congenital ptosis
1006001823	pontocerebellar hypoplasia type 2C
1006001831	pontocerebellar hypoplasia type 8
1006001839	parietal foramina
1006001847	autosomal dominant chondrodysplasia punctata
1006001855	type I complement component 8 deficiency
1006001863	syndromic X-linked intellectual disability
1006001871	lung abscess
1006001879	cervical polyp
1006001887	mitochondrial complex V (ATP synthase) deficiency nuclear type 4
1006001895	agnathia-otocephaly complex
1006001903	microcephaly with or without chorioretinopathy, lymphedema, or mental retardation
1006001911	chylomicron retention disease
1006001919	mandibulofacial dysostosis with alopecia
1006001927	orofaciodigital syndrome III
1006001935	orofaciodigital syndrome XI
1006001943	chromosome 10q23 deletion syndrome
1006001951	chromosome 15q26-qter deletion syndrome
1006001959	chromosome 17q23.1-q23.2 deletion syndrome
1006001967	chromosome 22q11.2 deletion syndrome, distal
1006001975	chromosome 5q12 deletion syndrome
1006001983	chromosomal duplication syndrome
1006001991	chromosome 22q13 duplication syndrome
1006001999	congenital stromal corneal dystrophy
1006002007	Reis-Bucklers corneal dystrophy
1006002015	chromosome Xp11.23-p11.22 duplication syndrome
1006002023	Miller-Dieker lissencephaly syndrome
1006002031	Zika fever
1006002039	Perry syndrome
1006002047	Timothy grass allergy
1006002055	cherry allergy
1006002063	Atlantic cod allergy
1006002071	goat milk allergy
1006002079	snail allergy
1006002087	Hermansky-Pudlak syndrome 1
1006002095	Hermansky-Pudlak syndrome 9
1006002103	lethal congenital contracture syndrome 1
1006002111	erythema elevatum diutinum
1006002119	3MC syndrome 2
1006002127	Noonan syndrome 7
1006002135	atypical chronic myeloid leukemia
1006002143	fetal nicotine spectrum disorder
1006002151	neonatal diabetes mellitus with congenital hypothyroidism
1006002159	congenital chylothorax
1006002167	lethal congenital contracture syndrome 4
1006002175	Peters anomaly
1006002183	autosomal dominant nocturnal frontal lobe epilepsy
1006002191	autosomal dominant auditory neuropathy 1
1006002199	hyperekplexia 3
1006002207	X-linked lymphoproliferative syndrome 2
1006002215	autosomal recessive congenital ichthyosis 6
1006002223	congenital central hypoventilation syndrome
1006002231	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency
1006002239	familial temporal lobe epilepsy 1
1006002247	sclerosteosis 1
1006002255	autosomal recessive Robinow syndrome
1006002263	dextro-looped transposition of the great arteries 3
1006002271	congenital diarrhea 6
1006002279	hypomyelinating leukodystrophy 10
1006002287	hypomyelinating leukodystrophy 12
1006002295	syndromic X-linked intellectual disability 12
1006002303	syndromic X-linked intellectual disability Siderius type
1006002311	syndromic X-linked intellectual disability Nascimento type
1006002319	X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome
1006002327	isolated microphthalmia 4
1006002335	Norrie disease
1006002343	autosomal recessive pseudohypoaldosteronism type 1
1006002351	patterned macular dystrophy
1006002359	autosomal dominant keratitis-ichthyosis-deafness syndrome
1006002367	renal hypomagnesemia 3
1006002375	transient myeloproliferative syndrome
1006002383	autosomal recessive early-onset Parkinson's disease 23
1006002391	3-methylglutaconic aciduria type VIII
1006002399	Seckel syndrome 10
1006002407	autosomal dominant dyskeratosis congenita 2
1006002415	autosomal recessive dyskeratosis congenita 6
1006002423	autosomal dominant non-syndromic intellectual disability 2
1006002431	autosomal dominant non-syndromic intellectual disability 10
1006002439	autosomal dominant non-syndromic intellectual disability 18
1006002447	autosomal dominant non-syndromic intellectual disability 26
1006002455	autosomal dominant non-syndromic intellectual disability 34
1006002463	autosomal dominant non-syndromic intellectual disability 42
1006002471	schizophrenia 4
1006002479	schizophrenia 12
1006002487	oculocutaneous albinism type II
1006002503	Niemann-Pick disease type B
1006002511	Meckel syndrome 6
1006002519	congenital nongoitrous hypothyroidism 6
1006002527	autosomal dominant cutis laxa 2
1006002535	autosomal recessive cutis laxa type I
1006002543	hereditary sensory and autonomic neuropathy type 1A
1006002551	atypical hereditary sensory neuropathy
1006002559	spermatogenic failure 3
1006002567	spermatogenic failure 4
1006002575	spermatogenic failure 16
1006002583	autosomal recessive chronic granulomatous disease cytochrome b-positive type I
1006002591	Miyoshi muscular dystrophy 2
1006002599	hereditary lymphedema IC
1006002607	familial hyperinsulinemic hypoglycemia 3
1006002615	progressive familial intrahepatic cholestasis 4
1006002623	benign recurrent intrahepatic cholestasis 2
1006002631	primary coenzyme Q10 deficiency 3
1006002639	autosomal recessive Emery-Dreifuss muscular dystrophy 3
1006002647	congenital disorder of glycosylation type IId
1006002655	congenital disorder of glycosylation type IIl
1006002663	hereditary nonpolyposis colorectal cancer type 5
1006002671	primary autosomal recessive microcephaly 5
1006002679	primary autosomal recessive microcephaly 17
1006002687	primary autosomal recessive microcephaly
1006002695	multiple epiphyseal dysplasia 3
1006002711	bone deterioration disease
1006002719	physical disorder
1006002727	Shwachman-Diamond type metaphyseal dysplasia
1006002735	craniodiaphyseal dysplasia
1006002743	hypochondroplasia
1006002751	acromesomelic dysplasia
1006002759	autosomal recessive spinocerebellar ataxia 15
1006002767	autosomal recessive spinocerebellar ataxia 19
1006002775	spina bifida occulta
1006002783	nonsyndromic congenital nail disorder 3
1006002791	tubular aggregate myopathy
1006002799	myofibrillar myopathy 6
1006002807	microcephaly and chorioretinopathy 2
1006002815	mitochondrial complex III deficiency nuclear type 5
1006002823	mitochondrial DNA depletion syndrome 4a
1006002831	mitochondrial DNA depletion syndrome 12a
1006002839	multiple congenital anomalies-hypotonia-seizures syndrome 1
1006002847	B-cell childhood acute lymphoblastic leukemia
1006002855	X-linked adrenal hypoplasia congenita
1006002863	myeloid and lymphoid neoplasms associated with PDGFRA rearrangement
1006002871	bladder exstrophy
1006002879	mixed fibrolamellar hepatocellular carcinoma
1006002887	malignant epithelioid hemangioendothelioma
1006002895	infantile histiocytoid cardiomyopathy
1006002903	CAKUT2
1006002911	early infantile epileptic encephalopathy 8
1006002919	epidermolytic palmoplantar keratoderma
1006002927	autosomal dominant mental retardation 52
1006002935	autosomal recessive mental retardation 61
1006002943	Galloway-Mowat syndrome 5
1006002951	Meier-Gorlin syndrome 8
1006002959	autosomal recessive nonsyndromic deafness 108
1006002967	nephrotic syndrome 15
1006002975	Joubert syndrome 33
1006002983	spinocerebellar ataxia 45
1006002991	short-rib thoracic dysplasia 19 with or without polydactyly
1006002999	mucinous lung adenocarcinoma
1006003007	neurodevelopmental disorder with midbrain and hindbrain malformations
1006003015	peripheral nervous system benign neoplasm
1006003023	Culler-Jones syndrome
1006003031	mitochondrial DNA depletion syndrome 14
1006003039	blepharocheilodontic syndrome
1006003047	Fraser syndrome
1006003055	immunodeficiency-centromeric instability-facial anomalies syndrome 2
1006003063	epidermolysis bullosa simplex with muscular dystrophy
1006003071	split hand-foot malformation 3
1006003079	myoclonic dystonia
1006003087	torsion dystonia 4
1006003095	paroxysmal nonkinesigenic dyskinesia 1
1006003103	X-linked dystonia-parkinsonism
1006003111	familial cold autoinflammatory syndrome 4
1006003119	hypogonadotropic hypogonadism 13 with or without anosmia
1006003127	hypogonadotropic hypogonadism 22 with or without anosmia
1006003135	hypogonadotropic hypogonadism 10 with or without anosmia
1006003143	autosomal dominant macrothrombocytopenia TUBB1-related
1006003151	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome
1006003159	congenital amegakaryocytic thrombocytopenia
1006003167	branched-chain keto acid dehydrogenase kinase deficiency
1006003175	complex cortical dysplasia with other brain malformations 3
1006003183	cystathioninuria
1006003191	3-methylglutaconic aciduria type 3
1006003199	advanced sleep phase syndrome 2
1006003207	age related macular degeneration 8
1006003215	age related macular degeneration 5
1006003223	Alzheimer's disease 16
1006003231	Alzheimer's disease 11
1006003239	amelogenesis imperfecta type 1B
1006003247	amelogenesis imperfecta hypomaturation type 2A2
1006003255	FTDALS3
1006003263	arrhythmogenic right ventricular dysplasia 8
1006003271	arrhythmogenic right ventricular dysplasia 13
1006003279	short-rib thoracic dysplasia 6 with or without polydactyly
1006003287	atopic dermatitis 4
1006003295	atrial heart septal defect 3
1006003303	autoimmune lymphoproliferative syndrome type 2B
1006003311	Bardet-Biedl syndrome 2
1006003319	Bardet-Biedl syndrome 10
1006003327	Bardet-Biedl syndrome 18
1006003335	Charcot-Marie-Tooth disease type 1A
1006003343	Charcot-Marie-Tooth disease type 2B1
1006003351	Charcot-Marie-Tooth disease type 2D
1006003367	Charcot-Marie-Tooth disease axonal type 2CC
1006003375	Leber congenital amaurosis 14
1006003383	Charcot-Marie-Tooth disease type 4G
1006003391	Charcot-Marie-Tooth disease recessive intermediate B
1006003399	Charcot-Marie-Tooth disease X-linked recessive 4
1006003407	Brugada syndrome 3
1006003415	cataract 8 multiple types
1006003423	cataract 39 multiple types
1006003431	cataract 28
1006003439	cataract 37
1006003447	cataract 7
1006003455	cataract 22 multiple types
1006003463	autosomal recessive limb-girdle muscular dystrophy type 2B
1006003471	autosomal recessive limb-girdle muscular dystrophy type 2L
1006003479	autosomal recessive limb-girdle muscular dystrophy type 2O
1006003487	autosomal dominant limb-girdle muscular dystrophy type 1A
1006003495	hypertrophic cardiomyopathy 2
1006003503	hypertrophic cardiomyopathy 10
1006003511	hypertrophic cardiomyopathy 18
1006003519	Leber congenital amaurosis 4
1006003527	osteogenesis imperfecta type 4
1006003535	osteogenesis imperfecta type 12
1006003543	retinitis pigmentosa 18
1006003551	retinitis pigmentosa 54
1006003559	retinitis pigmentosa 4
1006003567	retinitis pigmentosa 62
1006003575	retinitis pigmentosa 10
1006003583	retinitis pigmentosa 50
1006003591	retinitis pigmentosa 17
1006003599	retinitis pigmentosa 23
1006003607	dominant pericentral pigmentary retinopathy
1006003615	dilated cardiomyopathy 1AA
1006003623	dilated cardiomyopathy 1L
1006003631	dilated cardiomyopathy 1X
1006003639	dilated cardiomyopathy 1T
1006003647	dilated cardiomyopathy 2A
1006003655	autosomal recessive nonsyndromic deafness 13
1006003663	autosomal recessive nonsyndromic deafness 1B
1006003671	autosomal recessive nonsyndromic deafness 26
1006003679	autosomal recessive nonsyndromic deafness 33
1006003687	autosomal recessive nonsyndromic deafness 42
1006003695	autosomal recessive nonsyndromic deafness 51
1006003703	autosomal recessive nonsyndromic deafness 65
1006003711	autosomal recessive nonsyndromic deafness 76
1006003719	autosomal recessive nonsyndromic deafness 86
1006003727	autosomal recessive nonsyndromic deafness 98
1006003735	autosomal dominant nonsyndromic deafness 17
1006003743	autosomal dominant nonsyndromic deafness 27
1006003751	autosomal dominant nonsyndromic deafness 3A
1006003759	autosomal dominant nonsyndromic deafness 49
1006003767	autosomal dominant nonsyndromic deafness 54
1006003775	autosomal dominant nonsyndromic deafness 67
1006003783	primary ciliary dyskinesia 21
1006003791	primary ciliary dyskinesia 18
1006003799	primary ciliary dyskinesia 10
1006003807	primary ciliary dyskinesia 35
1006003815	primary ciliary dyskinesia 24
1006003823	congenital merosin-deficient muscular dystrophy 1A
1006003831	long QT syndrome 5
1006003839	long QT syndrome 14
1006003847	congenital myasthenic syndrome 1A
1006003855	congenital myasthenic syndrome 6
1006003863	congenital myasthenic syndrome 4C
1006003871	hypotrichosis 4
1006003879	hypotrichosis 12
1006003887	Warburg micro syndrome 2
1006003895	neuronal ceroid lipofuscinosis 10
1006003903	neuronal ceroid lipofuscinosis 9
1006003911	type 1 diabetes mellitus 2
1006003919	type 1 diabetes mellitus 10
1006003927	type 1 diabetes mellitus 20
1006003935	hereditary spastic paraplegia 12
1006003943	hereditary spastic paraplegia 2
1006003951	hereditary spastic paraplegia 30
1006003959	hereditary spastic paraplegia 38
1006003967	hereditary spastic paraplegia 45
1006003975	hereditary spastic paraplegia 53
1006003983	hereditary spastic paraplegia 62
1006003991	hereditary spastic paraplegia 76
1006003999	retinitis pigmentosa-deafness syndrome
1006004007	Usher syndrome type 1K
1006004015	xeroderma pigmentosum group D
1006004023	rhizomelic chondrodysplasia punctata type 3
1006004031	autosomal recessive polycystic kidney disease
1006004039	congenital stationary night blindness 1E
1006004047	holoprosencephaly 11
1006004055	inflammatory bowel disease 10
1006004063	inflammatory bowel disease 13
1006004071	inflammatory bowel disease 26
1006004079	inflammatory bowel disease 25
1006004087	hereditary spherocytosis type 3
1006004095	nemaline myopathy 1
1006004103	nemaline myopathy 7
1006004111	autosomal recessive osteopetrosis 1
1006004119	Waardenburg syndrome type 2A
1006004127	Gaucher's disease type II
1006004135	brachydactyly type A3
1006004143	brachydactyly type A1B
1006004151	Joubert syndrome 13
1006004159	Joubert syndrome 21
1006004167	Joubert syndrome 3
1006004175	X-linked cone-rod dystrophy 2
1006004183	cone-rod dystrophy 8
1006004191	cone-rod dystrophy 16
1006004199	hemochromatosis type 3
1006004207	hypermethioninemia due to adenosine kinase deficiency
1006004215	platelet-type bleeding disorder 10
1006004223	von Willebrand's disease 3
1006004231	familial hypobetalipoproteinemia 1
1006004239	congenital bile acid synthesis defect 3
1006004247	tibial muscular dystrophy
1006004255	Fanconi anemia complementation group G
1006004263	Fanconi anemia complementation group N
1006004271	maturity-onset diabetes of the young type 3
1006004279	maturity-onset diabetes of the young type 13
1006004287	nephronophthisis 11
1006004295	nephronophthisis 19
1006004303	focal segmental glomerulosclerosis 9
1006004311	oligomeganephronia
1006004319	autosomal dominant isolated ectopia lentis 1
1006004327	SADDAN
1006004335	molybdenum cofactor deficiency type C
1006004359	interstitial emphysema
1006004367	malignant eyelid melanoma
1006004375	endometrial disease
1006004383	syphilitic meningitis
1006004399	pigmentation disease
1006004407	xerophthalmia
1006004415	long bones of lower limb cancer
1006004423	osteonecrosis
1006004431	endobronchial lipoma
1006004439	classic type lipoma
1006004455	pinta disease
1006004487	left bundle branch hemiblock
1006004495	prostate carcinoma
1006004519	asbestosis
1006004527	siderosis
1006004543	breast cyst
1006004567	seminal vesicle chronic gonorrhea
1006004575	purulent acute otitis media
1006004583	ring corneal ulcer
1006004591	nasopharyngitis
1006004599	diaphragm disease
1006004615	beach ear
1006004639	cardia cancer
1006004647	oculocerebrorenal syndrome
1006004663	Krabbe disease
1006004679	blind loop syndrome
1006004687	acute gonococcal cervicitis
1006004695	interstitial nephritis
1006004703	acute inferolateral myocardial infarction
1006004711	mediastinum neuroblastoma
1006004719	mastitis
1006004727	toxic diffuse goiter
1006004735	otitis media
1006004743	thrombotic thrombocytopenic purpura
1006004751	methemoglobinemia
1006004759	chronic sphenoidal sinusitis
1006004767	tibialis tendinitis
1006004775	dirofilariasis
1006004799	abducens nerve disease
1006004807	iliac vein thrombophlebitis
1006004823	Wernicke-Korsakoff syndrome
1006004831	gastrojejunal ulcer
1006004839	impulse control disorder
1006004855	spastic monoplegia
1006004863	membranous glomerulonephritis
1006004871	alpha thalassemia
1006004895	idiopathic corneal edema
1006004911	Brucella suis brucellosis
1006004927	trench fever
1006004943	qualitative platelet defect
1006004951	esophagus sarcoma
1006004959	cholecystolithiasis
1006004991	serous conjunctivitis except viral
1006004999	allergic conjunctivitis
1006005015	orbital cellulitis
1006005023	transient neonatal neutropenia
1006005031	social phobia
1006005039	trachoma
1006005047	solar retinopathy
1006005055	arteriovenous malformation
1006005071	ainhum
1006005095	functional diarrhea
1006005103	expressive language disorder
1006005111	pyelonephritis
1006005127	endometriosis in scar of skin
1006005143	constrictive pericarditis
1006005159	hypertensive heart disease
1006005167	recurrent corneal erosion
1006005175	acute serous otitis media
1006005183	streptococcal meningitis
1006005191	functional gastric disease
1006005199	infant gynecomastia
1006005207	dental pulp necrosis
1006005223	Patau syndrome
1006005231	melanoacanthoma
1006005239	dysgammaglobulinemia
1006005247	neonatal diabetes mellitus
1006005255	limb-girdle muscular dystrophy
1006005271	acute endophthalmitis
1006005279	Kohler's disease
1006005287	astigmatism
1006005311	multicentric reticulohistiocytosis
1006005327	transient refractive change
1006005343	abnormal threshold of rods
1006005359	tinea cruris
1006005375	esophagitis
1006005391	atrophy of testis
1006005399	trigeminal nerve neoplasm
1006005407	Conn's syndrome
1006005423	mediastinum neurofibroma
1006005439	inflammatory spondylopathy
1006005447	pulmonary hemosiderosis
1006005455	bulimia nervosa
1006005463	tympanosclerosis
1006005479	Blessig's cysts
1006005487	radial neuropathy
1006005511	cartilage disease
1006005519	primary biliary cirrhosis
1006005527	testicular lymphoma
1006005543	malignant tumor of undescended testis
1006005551	atypical depressive disorder
1006005559	anterior corneal pigmentation
1006005575	male infertility
1006005583	osteogenesis imperfecta
1006005591	endocrine exophthalmos
1006005599	corneal degeneration
1006005607	complex partial epilepsy
1006005615	spastic entropion
1006005623	tinea pedis
1006005639	capillariasis
1006005647	tuberculous epididymitis
1006005655	common peroneal nerve lesion
1006005663	trichostrongylosis
1006005679	dyscalculia
1006005687	Cri-Du-Chat syndrome
1006005703	perineocele
1006005711	vestibulocochlear nerve disease
1006005719	nephrocalcinosis
1006005727	gynecomastia
1006005735	capillary disease
1006005743	chronic gonococcal salpingitis
1006005751	respiratory syncytial virus infectious disease
1006005759	corneal staphyloma
1006005767	tolosa-hunt syndrome
1006005775	mucopolysaccharidosis
1006005783	chronic lacrimal gland enlargement
1006005791	prolapse of female genital organ
1006005807	cardiovascular system disease
1006005815	keratoconjunctivitis sicca
1006005823	thromboangiitis obliterans
1006005831	endocardial fibroelastosis
1006005839	paralytic lagophthalmos
1006005855	acute dacryocystitis
1006005863	shipyard eye
1006005871	balanoposthitis
1006005887	traumatic glaucoma
1006005895	eumycotic mycetoma
1006005903	vertebral artery insufficiency
1006005911	bladder squamous papilloma
1006005919	severe pre-eclampsia
1006005943	spermatic cord cancer
1006005959	nodular prostate
1006005975	Haverhill fever
1006005983	diarrhea
1006005991	porphyria
1006005999	Mycoplasma pneumoniae pneumonia
1006006007	Scheuermann's disease
1006006023	toxic optic neuropathy
1006006039	senile ectropion
1006006047	tinea profunda
1006006055	congenital dyserythropoietic anemia
1006006071	uveoparotid fever
1006006087	corneal argyrosis
1006006111	urethral syndrome
1006006119	tuberous sclerosis
1006006135	interval angle-closure glaucoma
1006006143	subserous uterine fibroid
1006006151	cortical senile cataract
1006006175	patent foramen ovale
1006006183	ethmoidal sinus neoplasm
1006006191	stenosis of lacrimal punctum
1006006207	chronic duodenal ileus
1006006215	vaginal squamous papilloma
1006006223	neuroschistosomiasis
1006006247	clonorchiasis
1006006255	localized anterior staphyloma
1006006263	endometrial cancer
1006006271	hypoglossal nerve disease
1006006279	squamous blepharitis
1006006295	hypoactive sexual desire disorder
1006006303	squamous cell papilloma
1006006311	acquired color blindness
1006006319	necrotizing ulcerative gingivitis
1006006327	acute gonococcal prostatitis
1006006335	uterus interstitial leiomyoma
1006006343	chronic orbital inflammation
1006006351	primary lacrimal atrophy
1006006359	thoracic aortic aneurysm
1006006367	malignant parietal pleura tumor
1006006375	bipolar I disorder
1006006383	iritis
1006006391	vestibular nystagmus
1006006399	renal artery atheroma
1006006415	lateral cystocele
1006006423	gyrate atrophy
1006006431	bilateral hyperactive labyrinth
1006006439	Bruton-type agammaglobulinemia
1006006455	dihydropyrimidine dehydrogenase deficiency
1006006463	scleromalacia perforans
1006006471	pyoureter
1006006479	fragile X syndrome
1006006487	ascending cholangitis
1006006495	patellofemoral pain syndrome
1006006511	mixed malaria
1006006519	suppurative thyroiditis
1006006527	parietal lobe neoplasm
1006006535	autosomal dominant cerebellar ataxia
1006006543	glossopharyngeal neuralgia
1006006551	cholinergic urticaria
1006006559	hypokalemic periodic paralysis
1006006567	hantavirus pulmonary syndrome
1006006575	sporotrichosis
1006006583	Fabry disease
1006006591	candidal paronychia
1006006599	Reye syndrome
1006006607	rete testis adenocarcinoma
1006006615	Foster-Kennedy syndrome
1006006623	papilledema
1006006631	hypertelorism, microtia, facial clefting syndrome
1006006639	Axenfeld-Rieger syndrome
1006006647	major depressive disorder
1006006655	autosomal dominant microcephaly
1006006663	Partington syndrome
1006006671	autosomal recessive type IV Ehlers-Danlos syndrome
1006006679	benign familial neonatal epilepsy
1006006687	Dubowitz syndrome
1006006695	cystic echinococcosis
1006006703	personality disorder
1006006711	cecum carcinoma
1006006719	penile disease
1006006735	chromoblastomycosis
1006006743	normal pressure hydrocephalus
1006006751	laryngeal tuberculosis
1006006767	hypoglycemic coma
1006006775	breast leiomyoma
1006006783	benign breast phyllodes tumor
1006006791	female breast upper-inner quadrant cancer
1006006799	pineoblastoma
1006006807	chronic interstitial cystitis
1006006815	neuroendocrine tumor
1006006823	ichthyosis vulgaris
1006006831	peritoneum cancer
1006006847	squamous cell carcinoma
1006006855	American histoplasmosis
1006006863	labyrinthine unilateral reactive loss
1006006871	benign peritoneal mesothelioma
1006006879	islet cell tumor
1006006895	epilepsy
1006006903	mononeuritis of upper limb
1006006911	giant cell reparative granuloma
1006006927	malignant skin fibrous histiocytoma
1006006935	Lesch-Nyhan syndrome
1006006943	Gaucher's disease
1006006951	Rubinstein-Taybi syndrome
1006006959	telogen effluvium
1006006967	fallopian tube cancer
1006006975	adenosarcoma
1006006983	rectal neoplasm
1006006991	rectum sarcoma
1006006999	preretinal fibrosis
1006007023	maxillary sinusitis
1006007039	vulvar squamous tumor
1006007055	vulvar melanoma
1006007071	focal dermal hypoplasia
1006007087	ovarian malignant mesothelioma
1006007095	ovary epithelial cancer
1006007103	enamel caries
1006007111	ascending colon cancer
1006007119	coagulation protein disease
1006007127	perichondritis of auricle
1006007135	factor XI deficiency
1006007143	congenital afibrinogenemia
1006007151	cervix disease
1006007159	vulvovaginitis
1006007167	female reproductive system disease
1006007183	gastroenteritis
1006007191	colon adenocarcinoma
1006007199	colonic benign neoplasm
1006007207	West Nile encephalitis
1006007231	clitoris cancer
1006007247	epidermal appendage tumor
1006007263	papillary conjunctivitis
1006007271	opportunistic mycosis
1006007279	phosphorus metabolism disease
1006007287	enamel erosion
1006007295	basal cell carcinoma
1006007311	chronic inflammatory demyelinating polyneuritis
1006007319	reflex epilepsy
1006007327	opiate dependence
1006007335	cervicitis
1006007343	chondrodysplasia punctata
1006007359	laryngeal benign neoplasm
1006007367	transverse colon cancer
1006007383	cystadenoma
1006007391	perivascular epithelioid cell tumor
1006007407	mesenchymoma
1006007415	liver angiosarcoma
1006007423	myoma
1006007431	pigmented villonodular synovitis
1006007439	phimosis
1006007455	Hajdu-Cheney syndrome
1006007463	narcissistic personality disorder
1006007471	glycogen storage disease II
1006007479	ethmoid sinus adenoid cystic carcinoma
1006007487	contact dermatitis
1006007495	rectosigmoid junction cancer
1006007503	idiopathic interstitial pneumonia
1006007511	malignant neoplasm of acoustic nerve
1006007519	dehydration polycythemia
1006007527	long QT syndrome
1006007535	hemoglobin C disease
1006007551	prostatic adenoma
1006007559	cervix carcinoma
1006007567	immune system disease
1006007575	Newcastle disease
1006007599	hyperimmunoglobulin syndrome
1006007607	renal artery obstruction
1006007631	Sertoli-Leydig cell tumor
1006007639	breast ductal carcinoma
1006007647	breast malignant phyllodes tumor
1006007655	acinar cell carcinoma
1006007663	submucosal invasive colon adenocarcinoma
1006007671	paratyphoid fever
1006007687	cystic lymphangioma
1006007711	papillary cystadenocarcinoma
1006007719	hepatobiliary disease
1006007727	anus disease
1006007735	tenosynovial giant cell tumor
1006007743	dermal unilateral segmental cavernous angioma
1006007751	photosensitivity disease
1006007767	childhood oligodendroglioma
1006007775	peripheral nerve sheath neoplasm
1006007783	neurilemmoma of the fifth cranial nerve
1006007791	Pelizaeus-Merzbacher disease
1006007799	myelitis
1006007815	prostate embryonal rhabdomyosarcoma
1006007823	orbit rhabdomyosarcoma
1006007831	mucinous ovarian cystadenoma
1006007839	spindle cell thymoma
1006007855	notochordal cancer
1006007863	atopic dermatitis
1006007871	amyotrophic lateral sclerosis
1006007879	partial motor epilepsy
1006007895	bone angioendothelial sarcoma
1006007903	multifocal osteogenic sarcoma
1006007911	chondrosarcoma
1006007919	cranial nerve neoplasm
1006007927	palmoplantar keratosis
1006007935	peripheral vascular disease
1006007943	subclavian artery aneurysm
1006007951	laryngitis
1006007959	penis carcinoma
1006007967	breast carcinoma
1006007983	septicemic plague
1006007991	Turner syndrome
1006007999	mastocytosis
